product_name	product_url	category	status	stars
TG 113 Wireless Bluetooth Speaker	https://yoshops.com/products/tg-113-wireless-bluetooth-speaker	Laptops	unreviewed	0.0
WS887 Mini Wireless Bluetooth Speaker	https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1	Laptops	unreviewed	0.0
GT-112 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker	Laptops	unreviewed	0.0
A0-105 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker	Laptops	unreviewed	0.0
A-031 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker	Laptops	Reviewd	5.0
"Ladies Small Hand Bag Color(Balck,Pink,Green)"	https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green	Laptops	unreviewed	0.0
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker"	https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker	Laptops	Reviewd	5.0
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black)	https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1	Laptops	unreviewed	0.0
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black	https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black	Laptops	unreviewed	0.0
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0"	https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0	Laptops	unreviewed	0.0
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker"	https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker	Laptops	unreviewed	0.0
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life	https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life	Laptops	unreviewed	0.0
Micromax Canvas Lapbook	https://yoshops.com/products/micromax-canvas-lapbook	Gaming Laptops	Reviewd	4.3
iBall Excelance CompBook 11.6-inch Laptop	https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop	Gaming Laptops	Reviewd	5.0
Lenovo IdeaPad 100S-11 11.6-inch Laptop	https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop	Gaming Laptops	Reviewd	3.0
Micromax Canvas Lapbook	https://yoshops.com/products/micromax-canvas-lapbook	Personal Laptops	Reviewd	4.3
iBall Excelance CompBook 11.6-inch Laptop	https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop	Personal Laptops	Reviewd	5.0
Lenovo IdeaPad 100S-11 11.6-inch Laptop	https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop	Personal Laptops	Reviewd	3.0
QUECHUA Mini Laptop Bag 10 Liter- Red/Black	https://yoshops.com/products/quechua-laptop-bag	Tablets	Reviewd	5.0
Ultra Thin Keyboard Cover for Laptop Keyboard	https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1	Tablets	unreviewed	0.0
iBall Excelance CompBook 11.6-inch Laptop	https://yoshops.com/products/iball-excelance-compbook-116-inch-laptop	Tablets	Reviewd	5.0
Lenovo IdeaPad 100S-11 11.6-inch Laptop	https://yoshops.com/products/lenovo-ideapad-100s-11iby-116-inch-laptop	Tablets	Reviewd	3.0
JBL Tempo On-Ear Headphone With Mic – MS176 (Black)	https://yoshops.com/products/xn-jbl-tempo-on-ear-headphone-with-mic-ms176-black-et05a	Laptop Accessories	Reviewd	4.9
Dell KB216 Multimedia USB Wired Keyboard	https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard	Laptop Accessories	Reviewd	5.0
Zebion Gamepad	https://yoshops.com/products/zebion-gamepad	Laptop Accessories	Reviewd	5.0
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree	https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree	Laptop Accessories	Reviewd	4.8
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com"	https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com	Laptop Accessories	Reviewd	5.0
Zebronics Radiant Multimedia Gaming Keyboard	https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard	Laptop Accessories	Reviewd	5.0
QUECHUA Ultra-Compact Backpack10-Litre - Black	https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black	Laptop Accessories	Reviewd	5.0
QUECHUA Mini Laptop Bag 10 Liter- Red/Black	https://yoshops.com/products/quechua-laptop-bag	Laptop Accessories	Reviewd	5.0
Zebronics Card Reader VR BOX Special Combo	https://yoshops.com/products/zebronics-card-readervr-box-20wireless-mouse-multi-chargeruniversal-adaptor-iphone-head-phone-specaical-combo	Laptop Accessories	unreviewed	0.0
Auto ePass 2003 FIPS USB Token	https://yoshops.com/products/auto-epass-2003-fips-usb-token	Laptop Accessories	unreviewed	0.0
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black)	https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black	Laptop Accessories	unreviewed	0.0
Candytech H111i Supersonic Bass earphone Wired Headset With Mic	https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic	Laptop Accessories	unreviewed	0.0
Y0-100 Wireless Mouse	https://yoshops.com/products/y0-100-wireless-mouse	Laptop Accessories	Reviewd	5.0
Zebion Ergo PS2 USB Keyboard (Black and Red Keys)	https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys	Laptop Accessories	unreviewed	0.0
Ultra Thin Keyboard Cover for Laptop Keyboard	https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1	Laptop Accessories	unreviewed	0.0
Casio MJ-12SA Desktop Calculator -Black	https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black	Laptop Accessories	unreviewed	0.0
QUECHUA LAPTOP Bag BACKPACK 20 Litre - GREY	https://yoshops.com/products/quechua-laptop-backpack-20-litre-grey	Laptop Accessories	unreviewed	0.0
ZEBRONICS All-In-One USB Card Reader	https://yoshops.com/products/zebronics-all-in-one-usb-card-reader	Laptop Accessories	unreviewed	0.0
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account	https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account	Laptop Accessories	unreviewed	0.0
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0"	https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0	Laptop Accessories	unreviewed	0.0
USB LED Light Lamp for Computer Laptop-10PC	https://yoshops.com/products/usb-led-light-lamp-for-computer-laptop	Laptop Accessories	unreviewed	0.0
"Zebion Glider Wireless Mouse(Black,White)"	https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite	Laptop Accessories	unreviewed	0.0
Zebronics ZEB CR-45 sd card reader	https://yoshops.com/products/zebronics-card-reader	Laptop Accessories	unreviewed	0.0
Zebronics ZEB-K11 USB keyboard (Black)	https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black	Laptop Accessories	unreviewed	0.0
Quantum mini usb keyboard	https://yoshops.com/products/quantum-mini-usb-keyboard	Laptop Accessories	unreviewed	0.0
Yo215 Wireless Keyboard	https://yoshops.com/products/yo215-wireless-keyboard	Laptop Accessories	unreviewed	0.0
Zebronics Blue Bird Bluetooth Earphones	https://yoshops.com/products/zebronics-blue-bird-bluetooth-earphones	Laptop Accessories	unreviewed	0.0
Zebronics Neon Optical USB Mouse Black	https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black	Laptop Accessories	unreviewed	0.0
SECUPIX USB MOUSE - MU2011	https://yoshops.com/products/secupix-usb-mouse-mu2011	Laptop Accessories	unreviewed	0.0
Zebronics Ride Wireless Optical Mouse	https://yoshops.com/products/zebronics-wireless-optical-mouse	Laptop Accessories	Reviewd	5.0
Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse	https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse	Laptop Accessories	unreviewed	0.0
Logitech MK220 Wireless Keyboard and Mouse Combo	https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo	Laptop Accessories	Reviewd	5.0
Logitech Mk235 Wireless Keyboard Mouse Combo-Black	https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black	Laptop Accessories	unreviewed	0.0
zebronics keyboard mouse combo	https://yoshops.com/products/zebronics-keyboard-mouse-combo	Laptop Accessories	unreviewed	0.0
150Mbps Wireless Nano USB Adapter	https://yoshops.com/products/150mbps-wireless-nano-usb-adapter	Laptop Accessories	unreviewed	0.0
Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker	https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker	Laptop Accessories	Reviewd	4.5
Jackly Screwdriver Set Tool Kit(Pack of 32)	https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32	Laptop Accessories	unreviewed	0.0
32 GB Pen Drive Sandisk	https://yoshops.com/products/32-gb-pen-drive-sandisk	Laptop Accessories	unreviewed	0.0
Zebronics SAGA Portable Bluetooth wireless speaker	https://yoshops.com/products/zebronics-saga-portable-bluetooth-wireless-speaker	Laptop Accessories	unreviewed	0.0
Sandisk Ultra Dual 16gb OTG Pen Drive	https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive	Laptop Accessories	unreviewed	0.0
QUECHUA Kid's Tablet Bags-Cases Backpack 15Liter - Blue	https://yoshops.com/products/quechua-kids-tablet-bags-cases-backpack-15liter-blue	Laptop Accessories	unreviewed	0.0
KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow	https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow	Laptop Accessories	unreviewed	0.0
QUECHUA Laptop Bag 20 Litre (Yellow)	https://yoshops.com/products/quechua-laptop-bag-20-litre-yellow	Laptop Accessories	unreviewed	0.0
UBON CONCH Wireless Bluetooth Speaker	https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker	Laptop Accessories	unreviewed	0.0
"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc"	https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1	Laptop Accessories	unreviewed	0.0
TG 113 Wireless Bluetooth Speaker	https://yoshops.com/products/tg-113-wireless-bluetooth-speaker	Laptop Accessories	unreviewed	0.0
WS887 Mini Wireless Bluetooth Speaker	https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1	Laptop Accessories	unreviewed	0.0
GT-112 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker	Laptop Accessories	unreviewed	0.0
A0-105 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker	Laptop Accessories	unreviewed	0.0
A-031 Portable Wireless Bluetooth Speaker	https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker	Laptop Accessories	Reviewd	5.0
"Ladies Small Hand Bag Color(Balck,Pink,Green)"	https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green	Laptop Accessories	unreviewed	0.0
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker"	https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker	Laptop Accessories	Reviewd	5.0
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black)	https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1	Laptop Accessories	unreviewed	0.0
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black	https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black	Laptop Accessories	unreviewed	0.0
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0"	https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0	Laptop Accessories	unreviewed	0.0
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker"	https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker	Laptop Accessories	unreviewed	0.0
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life	https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life	Laptop Accessories	unreviewed	0.0
Zebronics External TV Tuner Card TL1010	https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010	Computers Accessories	Reviewd	4.9
Zebronics ZEB-U740 UPS 600VA	https://yoshops.com/products/zebronics-zeb-u740-ups-600va	Computers Accessories	Reviewd	5.0
Dell KB216 Multimedia USB Wired Keyboard	https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard	Computers Accessories	Reviewd	5.0
Zebion Gamepad	https://yoshops.com/products/zebion-gamepad	Computers Accessories	Reviewd	5.0
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree	https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree	Computers Accessories	Reviewd	4.8
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com"	https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com	Computers Accessories	Reviewd	5.0
Zebronics Radiant Multimedia Gaming Keyboard	https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard	Computers Accessories	Reviewd	5.0
QUECHUA Ultra-Compact Backpack10-Litre - Black	https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black	Computers Accessories	Reviewd	5.0
QUECHUA Mini Laptop Bag 10 Liter- Red/Black	https://yoshops.com/products/quechua-laptop-bag	Computers Accessories	Reviewd	5.0
Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD	https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd	Computers Accessories	Reviewd	5.0
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black)	https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black	Computers Accessories	unreviewed	0.0
Candytech H111i Supersonic Bass earphone Wired Headset With Mic	https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic	Computers Accessories	unreviewed	0.0
Y0-100 Wireless Mouse	https://yoshops.com/products/y0-100-wireless-mouse	Computers Accessories	Reviewd	5.0
Zebion Ergo PS2 USB Keyboard (Black and Red Keys)	https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys	Computers Accessories	unreviewed	0.0
Ultra Thin Keyboard Cover for Laptop Keyboard	https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1	Computers Accessories	unreviewed	0.0
Casio MJ-12SA Desktop Calculator -Black	https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black	Computers Accessories	unreviewed	0.0
Zebronics 18.5 inch Full HD LED Monitor	https://yoshops.com/products/zebronics-185-inch-full-hd-led-monitor	Computers Accessories	unreviewed	0.0
Zebronics ZEB-A19 19-inch LED Monitor	https://yoshops.com/products/zebronics-zeb-a19-19-inch-led-monitor	Computers Accessories	unreviewed	0.0
ZEBRONICS All-In-One USB Card Reader	https://yoshops.com/products/zebronics-all-in-one-usb-card-reader	Computers Accessories	unreviewed	0.0
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account	https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account	Computers Accessories	unreviewed	0.0
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0"	https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0	Computers Accessories	unreviewed	0.0
"Zebion Glider Wireless Mouse(Black,White)"	https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite	Computers Accessories	unreviewed	0.0
Zebronics ZEB-K11 USB keyboard (Black)	https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black	Computers Accessories	unreviewed	0.0
Quantum mini usb keyboard	https://yoshops.com/products/quantum-mini-usb-keyboard	Computers Accessories	unreviewed	0.0
Yo215 Wireless Keyboard	https://yoshops.com/products/yo215-wireless-keyboard	Computers Accessories	unreviewed	0.0
Zebronics Neon Optical USB Mouse Black	https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black	Computers Accessories	unreviewed	0.0
SECUPIX USB MOUSE - MU2011	https://yoshops.com/products/secupix-usb-mouse-mu2011	Computers Accessories	unreviewed	0.0
Zebronics Ride Wireless Optical Mouse	https://yoshops.com/products/zebronics-wireless-optical-mouse	Computers Accessories	Reviewd	5.0
Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse	https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse	Computers Accessories	unreviewed	0.0
Logitech MK220 Wireless Keyboard and Mouse Combo	https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo	Computers Accessories	Reviewd	5.0
Logitech Mk235 Wireless Keyboard Mouse Combo-Black	https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black	Computers Accessories	unreviewed	0.0
zebronics keyboard mouse combo	https://yoshops.com/products/zebronics-keyboard-mouse-combo	Computers Accessories	unreviewed	0.0
150Mbps Wireless Nano USB Adapter	https://yoshops.com/products/150mbps-wireless-nano-usb-adapter	Computers Accessories	unreviewed	0.0
Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker	https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker	Computers Accessories	Reviewd	4.5
Jackly Screwdriver Set Tool Kit(Pack of 32)	https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32	Computers Accessories	unreviewed	0.0
